wav_path,filename,gt_ko,gt_en,reciter_id,duration,text,pred_en,pred_ko,confidence,correct
Sample/01.원천데이터/M-A3-F-008-0149.wav,M-A3-F-008-0149.wav,분노,angry,8,2.0399169921875,내면까지 흠뻑 젖어 버려라.,angry,분노,0.9885281324386597,True
Sample/01.원천데이터/M-A3-F-008-0150.wav,M-A3-F-008-0150.wav,분노,angry,8,2.3800048828125,"저주 받은 놈들, 추악한 놈들!",angry,분노,0.9958742260932922,True
Sample/01.원천데이터/N-NX-E-004-0101.wav,N-NX-E-004-0101.wav,무감정,neutral,4,4.3800048828125,서울시는 세입자 보호와 함께 전세 사기 엄단에 나섰습니다.,happy,행복,0.5197868347167969,False
Sample/01.원천데이터/N-NX-E-004-0102.wav,N-NX-E-004-0102.wav,무감정,neutral,4,5.260009765625,노후 아파트들이 밀집한 여의도에서 처음으로 정비구역 지정 아파트가 나왔습니다.,happy,행복,0.5038036108016968,False
Sample/01.원천데이터/N-NX-E-004-0103.wav,N-NX-E-004-0103.wav,무감정,neutral,4,5.393399092970526,지은 지 사십 육 년 된 공작아파트 정비계획안이 서울시에서 통과됐습니다.,happy,행복,0.5033169388771057,False
Sample/01.원천데이터/N-NX-E-004-0104.wav,N-NX-E-004-0104.wav,무감정,neutral,4,3.219970703125,여의도 일대 초고층 개발에 시동이 걸리게 되었습니다.,neutral,무감정,0.5926509499549866,True
Sample/01.원천데이터/N-NX-E-004-0105.wav,N-NX-E-004-0105.wav,무감정,neutral,4,6.05999755859375,안전진단 개편과 부담금 면제 수준이 재건축 활성화의 관건이 될 것으로 보입니다.,neutral,무감정,0.4593207836151123,True
Sample/01.원천데이터/N-NX-E-004-0106.wav,N-NX-E-004-0106.wav,무감정,neutral,4,5.87994384765625,현대중공업 군산조선소에서 생산직 직원을 대규모로 뽑는 자리가 마련됐습니다.,happy,행복,0.6672630310058594,False
Sample/01.원천데이터/N-NX-E-004-0107.wav,N-NX-E-004-0107.wav,무감정,neutral,4,4.29998779296875,재가동 결정 뒤 처음으로 대규모 채용 행사가 열린 것입니다.,happy,행복,0.7635006904602051,False
Sample/01.원천데이터/N-NX-E-004-0108.wav,N-NX-E-004-0108.wav,무감정,neutral,4,4.97998046875,대학 졸업 예정자부터 은퇴자까지 오백여 명의 발길이 이어졌습니다.,neutral,무감정,0.5519102811813354,True
Sample/01.원천데이터/N-NX-E-004-0109.wav,N-NX-E-004-0109.wav,무감정,neutral,4,4.53997802734375,자녀 학자금과 숙소비 지원 등 복지혜택도 적지 않습니다.,happy,행복,0.7660268545150757,False
Sample/01.원천데이터/N-NX-E-004-0110.wav,N-NX-E-004-0110.wav,무감정,neutral,4,3.77996826171875,조선소가 다시 멈출 수 있어 불안하다는 반응도 있습니다.,neutral,무감정,0.732511043548584,True
Sample/01.원천데이터/N-NX-E-004-0111.wav,N-NX-E-004-0111.wav,무감정,neutral,4,3.1600341796875,협력사들은 경력자를 구하려고 애를 먹었습니다.,happy,행복,0.8189207315444946,False
Sample/01.원천데이터/N-NX-E-004-0112.wav,N-NX-E-004-0112.wav,무감정,neutral,4,6.05999755859375,"조선업 생태계가 무너졌기 때문에, 지원자 대부분이 고령인 점도 아쉽다는 입장입니다.",happy,행복,0.6518750786781311,False
Sample/01.원천데이터/N-NX-E-004-0113.wav,N-NX-E-004-0113.wav,무감정,neutral,4,4.41998291015625,연간 십만 톤의 선박 블록을 만들려면 구백여 명이 필요합니다.,neutral,무감정,0.5032000541687012,True
Sample/01.원천데이터/N-NX-E-004-0114.wav,N-NX-E-004-0114.wav,무감정,neutral,4,4.70001220703125,"현재, 채용 예정이거나 교육 중인 인원은 삼백 명 정도입니다.",happy,행복,0.7658510208129883,False
Sample/01.원천데이터/N-NX-E-004-0115.wav,N-NX-E-004-0115.wav,무감정,neutral,4,5.79998779296875,"사건은 지난해 시 월 이십 구 일 아침 여덟 시, 서초구의 한 거리에서 발생했습니다.",happy,행복,0.8165484666824341,False
Sample/01.원천데이터/N-NX-E-004-0116.wav,N-NX-E-004-0116.wav,무감정,neutral,4,5.46002197265625,창문을 열고 달리던 운전자가 차에서 내려 에이씨의 몸을 밀치기 시작했습니다.,happy,행복,0.8824045658111572,False
Sample/01.원천데이터/N-NX-E-004-0117.wav,N-NX-E-004-0117.wav,무감정,neutral,4,4.3599853515625,에이씨는 강한 힘으로 내 목을 조르고 폭행했다고 주장하고 있습니다.,happy,행복,0.8348432779312134,False
Sample/01.원천데이터/N-NX-E-004-0118.wav,N-NX-E-004-0118.wav,무감정,neutral,4,3.5,"결국, 에이씨는 경찰에 운전자를 고소했습니다.",happy,행복,0.5887390375137329,False
Sample/01.원천데이터/N-NX-E-004-0119.wav,N-NX-E-004-0119.wav,무감정,neutral,4,4.800048828125,문제는 운전자도 에이씨를 쌍방폭행 혐의로 고소했다는 것입니다.,happy,행복,0.8283193111419678,False
Sample/01.원천데이터/N-NX-E-004-0120.wav,N-NX-E-004-0120.wav,무감정,neutral,4,5.3800048828125,방배경찰서는 폭행의 방어 수준이 어느 정도였는지를 따져야 한다고 설명했습니다.,neutral,무감정,0.6407651901245117,True
Sample/01.원천데이터/N-NX-E-004-0121.wav,N-NX-E-004-0121.wav,무감정,neutral,4,6.8800048828125,"사건을 넘겨받은 검찰도 에이씨에게 쌍방과실 혐의가 인정된다며, 구약식 처분을 내렸습니다.",happy,행복,0.5643758177757263,False
Sample/01.원천데이터/N-NX-E-004-0122.wav,N-NX-E-004-0122.wav,무감정,neutral,4,6.5,에이씨는 묻지마 폭행을 당하고도 전과자가 되게 생겼다며 정식재판을 원한다고 밝혔습니다.,neutral,무감정,0.6645920872688293,True
Sample/01.원천데이터/N-NX-E-004-0123.wav,N-NX-E-004-0123.wav,무감정,neutral,4,3.3800048828125,브라질에서 유에프오가 목격돼 화제가 되고 있다.,happy,행복,0.5417546629905701,False
Sample/01.원천데이터/N-NX-E-004-0124.wav,N-NX-E-004-0124.wav,무감정,neutral,4,5.47998046875,이십 사 일 브라질 언론들은 상파울루 상공에 유에프오가 나타났다고 보도했다.,neutral,무감정,0.6276293992996216,True
Sample/01.원천데이터/N-NX-E-004-0125.wav,N-NX-E-004-0125.wav,무감정,neutral,4,6.20001220703125,그들은 수십 개의 빛이 푸른색 빛을 둘러싸고 원을 그리며 밤하늘에 떠 있었다고 증언했다.,happy,행복,0.49308815598487854,False
Sample/01.원천데이터/N-NX-E-004-0126.wav,N-NX-E-004-0126.wav,무감정,neutral,4,5.9599609375,현지 경찰은 일대에 불꽃놀이 행사는 없었으며 군사 비행훈련도 없었다고 밝혔다.,neutral,무감정,0.552410364151001,True
Sample/01.원천데이터/N-NX-E-004-0127.wav,N-NX-E-004-0127.wav,무감정,neutral,4,5.17999267578125,최근 남미의 한 도시에 유에프오의 흔적으로 보이는 기이한 물체가 추락했다.,happy,행복,0.5984460711479187,False
Sample/01.원천데이터/N-NX-E-004-0128.wav,N-NX-E-004-0128.wav,무감정,neutral,4,5.55999755859375,주민들은 지름 일 미터의 커다란 구체가 떨어지는 것을 목격하고 경찰에 신고했다.,happy,행복,0.5921705365180969,False
Sample/01.원천데이터/N-NX-E-004-0129.wav,N-NX-E-004-0129.wav,무감정,neutral,4,5.1600341796875,무게 오십 킬로그램의 이 구체는 정확한 정체나 용도를 알 수 없는 상황이다.,happy,행복,0.8133668899536133,False
Sample/01.원천데이터/N-NX-E-004-0130.wav,N-NX-E-004-0130.wav,무감정,neutral,4,5.17999267578125,목격자들은 외계인이나 유에프오의 흔적이 아니냐는 추측을 내비치고 있다.,happy,행복,0.6288192272186279,False
Sample/01.원천데이터/N-NX-E-004-0131.wav,N-NX-E-004-0131.wav,무감정,neutral,4,7.10003662109375,얼마 전 러시아에서 구름을 닮은 듯한 거대한 미확인비행물체가 목격된 바 있어 의문은 커지고 있다.,happy,행복,0.7459047436714172,False
Sample/01.원천데이터/N-NX-E-004-0132.wav,N-NX-E-004-0132.wav,무감정,neutral,4,3.699951171875,아직 그 어떤 명확한 정보도 나오지 않은 상태다.,happy,행복,0.5436869859695435,False
Sample/01.원천데이터/N-NX-E-004-0133.wav,N-NX-E-004-0133.wav,무감정,neutral,4,3.139892578125,유에프오 추종자들은 철저한 조사를 요구했다.,neutral,무감정,0.6558473110198975,True
Sample/01.원천데이터/N-NX-E-004-0134.wav,N-NX-E-004-0134.wav,무감정,neutral,4,4.0999755859375,미국 경찰이 순직 동료를 대신해 일일 아빠로 변신했다.,neutral,무감정,0.5583792924880981,True
Sample/01.원천데이터/N-NX-E-004-0135.wav,N-NX-E-004-0135.wav,무감정,neutral,4,5.2799072265625,"팔 일 오전, 테네시주 러더퍼드 카운티의 한 학교에 경찰차가 들어섰다.",happy,행복,0.7091426849365234,False
Sample/01.원천데이터/N-NX-E-004-0136.wav,N-NX-E-004-0136.wav,무감정,neutral,4,5.739990234375,경찰 호위 속에 나타난 오 세의 꼬마는 이 학교 입학생 안나 쿠즈넷소바였다.,happy,행복,0.7889580726623535,False
Sample/01.원천데이터/N-NX-E-004-0137.wav,N-NX-E-004-0137.wav,무감정,neutral,4,4.92937641723347,안나는 도열한 경찰 삼십여 명에게 손을 흔들며 인사를 했다.,happy,행복,0.6361289620399475,False
Sample/01.원천데이터/N-NX-E-004-0138.wav,N-NX-E-004-0138.wav,무감정,neutral,4,5.8599853515625,시장 에반 콜은 쿠즈넷소바 경사는 언제나 타인을 위해 싸웠다며 그를 애도했다.,happy,행복,0.7181735634803772,False
Sample/01.원천데이터/N-NX-E-004-0139.wav,N-NX-E-004-0139.wav,무감정,neutral,4,5.760009765625,안나는 호위해 준 경찰들 한 명 한 명과 손뼉을 부딪쳤다며 뿌듯함을 드러냈다.,neutral,무감정,0.7924095988273621,True
Sample/01.원천데이터/N-NX-E-004-0140.wav,N-NX-E-004-0140.wav,무감정,neutral,4,5.8199462890625,펀자브주 총리는 현장 책임자의 제안에 따라 주저 없이 강물 한 잔을 떠 마셨다.,neutral,무감정,0.8362802267074585,True
Sample/01.원천데이터/N-NX-E-004-0141.wav,N-NX-E-004-0141.wav,무감정,neutral,4,4.4600830078125,정치인으로서 정화사업에 대한 확신을 보여주기 위한 퍼포먼스였다.,happy,행복,0.7760587930679321,False
Sample/01.원천데이터/N-NX-E-004-0142.wav,N-NX-E-004-0142.wav,무감정,neutral,4,5.1600341796875,현지 언론은 총리가 극심한 복통과 함께 감염 진단을 받았다고 전했다.,happy,행복,0.5434801578521729,False
Sample/01.원천데이터/N-NX-E-004-0143.wav,N-NX-E-004-0143.wav,무감정,neutral,4,6.8800048828125,더인디안익스프레스는 인근 사십 개 마을이 여전히 오 폐수를 강물에 불법 방류 중이라고 전했다.,neutral,무감정,0.8259664177894592,True
Sample/01.원천데이터/N-NX-E-004-0144.wav,N-NX-E-004-0144.wav,무감정,neutral,4,3.5999755859375,총리 측은 검진차 병원을 찾은 것뿐이라고 해명했다.,neutral,무감정,0.5235193967819214,True
Sample/01.원천데이터/N-NX-E-004-0145.wav,N-NX-E-004-0145.wav,무감정,neutral,4,3.580078125,"딸이 주는 육아 수고비가 부담이 될까, 걱정도 됩니다.",neutral,무감정,0.47853153944015503,True
Sample/01.원천데이터/N-NX-E-004-0146.wav,N-NX-E-004-0146.wav,무감정,neutral,4,4.8800048828125,서울시가 아이를 돌봐주는 친인척에게 매달 수당을 지급하겠다고 밝혔습니다.,happy,행복,0.5536090731620789,False
Sample/01.원천데이터/N-NX-E-004-0147.wav,N-NX-E-004-0147.wav,무감정,neutral,4,4.1600341796875,벌써부터 부정하게 수당을 타낼 수 있다는 우려가 나오고 있습니다.,happy,행복,0.7007572650909424,False
Sample/01.원천데이터/N-NX-E-004-0148.wav,N-NX-E-004-0148.wav,무감정,neutral,4,5.860107421875,서울시는 부정수급 적발 시 강력한 제재 및 환수 방안을 검토 중이라고 밝혔습니다.,neutral,무감정,0.7989403009414673,True
Sample/01.원천데이터/N-NX-E-004-0149.wav,N-NX-E-004-0149.wav,무감정,neutral,4,4.9600830078125,삼십 대 여성이 지방흡입 수술을 받은 뒤 피부 괴사 진단을 받았습니다.,neutral,무감정,0.7832248210906982,True
Sample/01.원천데이터/N-NX-E-004-0150.wav,N-NX-E-004-0150.wav,무감정,neutral,4,5.9300537109375,수술을 한 병원은 괜찮다는 말만 되풀이하면서 오히려 환자에게 책임을 돌렸습니다.,neutral,무감정,0.7475484609603882,True
Sample/01.원천데이터/S-XY-D-010-0101.wav,S-XY-D-010-0101.wav,무감정,neutral,10,8.5,"다시 긴 패스, 칠 번 오른쪽 봤습니다, 진짜 끈질기네요, 끝까지 따라붙는 십 일 번, 결국은 파울이 됐습니다.",happy,행복,0.7468540072441101,False
Sample/01.원천데이터/S-XY-D-010-0102.wav,S-XY-D-010-0102.wav,무감정,neutral,10,7.1199951171875,"상대 팀의 역습이 시작됩니다, 수비는 두 명, 자, 오른쪽 비어 있는데요, 그래도 빠르게 공격을 끊었습니다.",happy,행복,0.4764213562011719,False
Sample/01.원천데이터/S-XY-D-010-0103.wav,S-XY-D-010-0103.wav,무감정,neutral,10,5.604931972789132,방금 볼을 뺏기면서 이십 이 번 선수가 아주 노련하게 흐름을 차단시켰어요.,neutral,무감정,0.5485967397689819,True
Sample/01.원천데이터/S-XY-D-010-0104.wav,S-XY-D-010-0104.wav,무감정,neutral,10,5.3800048828125,"프리킥 상황, 키커가 위치를 조정해주고 있고, 공격수까지 수비로 합류합니다.",happy,행복,0.5529801845550537,False
Sample/01.원천데이터/S-XY-D-010-0105.wav,S-XY-D-010-0105.wav,무감정,neutral,10,6.160945578231349,"누가 찰까요, 십 일 번 선수의 왼발 프리킥, 잘 감았는데 벗어났습니다.",happy,행복,0.945644736289978,False
Sample/01.원천데이터/S-XY-D-010-0106.wav,S-XY-D-010-0106.wav,무감정,neutral,10,5.9599609375,"길게 롱 킥하는 키커, 상대 팀과 우리 선수의 몸싸움, 앞쪽으로 공을 던지는군요.",happy,행복,0.5376026630401611,False
Sample/01.원천데이터/S-XY-D-010-0107.wav,S-XY-D-010-0107.wav,무감정,neutral,10,4.70001220703125,두 명의 압박수비 빠르게 진행시켜 보려고 했지만 쉽지가 않습니다.,happy,행복,0.5266286134719849,False
Sample/01.원천데이터/S-XY-D-010-0108.wav,S-XY-D-010-0108.wav,무감정,neutral,10,5.52001953125,"십 구 번 선수에게 패스, 공이 가면 상대 팀이 무조건 압박 수비로 조여 옵니다.",happy,행복,0.4573369324207306,False
Sample/01.원천데이터/S-XY-D-010-0109.wav,S-XY-D-010-0109.wav,무감정,neutral,10,5.5198974609375,"오른쪽에서 프리킥, 조금 멀긴 한데요, 붙여줄까요, 살짝 길었네요.",happy,행복,0.6315371990203857,False
Sample/01.원천데이터/S-XY-D-010-0110.wav,S-XY-D-010-0110.wav,무감정,neutral,10,7.140922902494367,"중간에서 볼 끊었습니다, 빠르게 공격 전환, 아, 그런데 상대 팀에 다시 걸리고 맙니다.",happy,행복,0.65916907787323,False
Sample/01.원천데이터/S-XY-D-010-0111.wav,S-XY-D-010-0111.wav,무감정,neutral,10,7.6600341796875,"노련한 골키퍼 바로 걷어냅니다, 아 키퍼가 딱 일대일 방어를 하니까 듬직하네요, 틈이 잘 안 보이네요.",happy,행복,0.6557276844978333,False
Sample/01.원천데이터/S-XY-D-010-0112.wav,S-XY-D-010-0112.wav,무감정,neutral,10,4.884959183673573,"다시 공격 이어가는 상대 팀, 역시 스루패스, 정확했어요,",angry,분노,0.7045161724090576,False
Sample/01.원천데이터/S-XY-D-010-0113.wav,S-XY-D-010-0113.wav,무감정,neutral,10,6.2999267578125,"골키퍼 안쪽까지 전진하고 있는데요, 이럴 때 실수가 발생할 수 있거든요, 주의해야 합니다.",happy,행복,0.49936071038246155,False
Sample/01.원천데이터/S-XY-D-010-0114.wav,S-XY-D-010-0114.wav,무감정,neutral,10,8.10009765625,"왼쪽에서의 코너킥입니다, 오늘 킥이 좋은 십 일 번 선수 크로스 올라갑니다만 바깥쪽으로 헤딩 처리됩니다.",angry,분노,0.4724182188510895,False
Sample/01.원천데이터/S-XY-D-010-0115.wav,S-XY-D-010-0115.wav,무감정,neutral,10,7.679931640625,"칠 번 선수 사 번에게 정확한 배달, 자, 사 번 멋진 턴, 아, 순간 스피드가 엄청납니다.",happy,행복,0.42784324288368225,False
Sample/01.원천데이터/S-XY-D-010-0116.wav,S-XY-D-010-0116.wav,무감정,neutral,10,4.6199951171875,이 선수가 왼발잡이입니다만 오른발도 간혹 쓰는 선수입니다.,happy,행복,0.5224417448043823,False
Sample/01.원천데이터/S-XY-D-010-0117.wav,S-XY-D-010-0117.wav,무감정,neutral,10,5.10009765625,지금 양 측면 중앙에 있는 이 선으로 패스가 상당히 날카롭게 들어옵니다.,happy,행복,0.579237163066864,False
Sample/01.원천데이터/S-XY-D-010-0118.wav,S-XY-D-010-0118.wav,무감정,neutral,10,4.9200439453125,핸드볼이라고 선수들이 전원 손을 든 사이에 슈팅까지 나왔습니다.,happy,행복,0.7402834296226501,False
Sample/01.원천데이터/S-XY-D-010-0119.wav,S-XY-D-010-0119.wav,무감정,neutral,10,3.9000244140625,이 선수는 이번 대회 거의 휴식 없이 뛰고 있습니다.,happy,행복,0.7605465054512024,False
Sample/01.원천데이터/S-XY-D-010-0120.wav,S-XY-D-010-0120.wav,무감정,neutral,10,5.3800048828125,지금 선수의 개인기도 통하지 않는 엄청난 압박 수비가 펼쳐지고 있습니다.,happy,행복,0.6545719504356384,False
Sample/01.원천데이터/S-XY-D-010-0121.wav,S-XY-D-010-0121.wav,무감정,neutral,10,7.200965986394522,"칠 번 선수 공 몰고 올라가는데 상대편 선수가 미리 가서 손으로 잡았어요, 명백한 파울입니다.",happy,행복,0.5050341486930847,False
Sample/01.원천데이터/S-XY-D-010-0122.wav,S-XY-D-010-0122.wav,무감정,neutral,10,8.0,"옐로카드성 태클을 한 칠 번 선수, 아 그런데 그라운드에서 일어나지 못합니다, 장딴지 근육이 올라와 있네요.",happy,행복,0.5052087903022766,False
Sample/01.원천데이터/S-XY-D-010-0123.wav,S-XY-D-010-0123.wav,무감정,neutral,10,9.670943310657549,지금 이 선수는 지난 리그에서 이적 후의 첫 골 그리고 멀티골을 맛본 만큼 오늘 경기에서도 충분히 기대를 해 볼 수 있겠습니다.,happy,행복,0.5920430421829224,False
Sample/01.원천데이터/S-XY-D-010-0124.wav,S-XY-D-010-0124.wav,무감정,neutral,10,4.4200439453125,"측면에서 깊게 공을 연결합니다, 하지만 태클로 처리합니다.",angry,분노,0.5116852521896362,False
Sample/01.원천데이터/S-XY-D-010-0125.wav,S-XY-D-010-0125.wav,무감정,neutral,10,6.310968253968213,"가운데 연결, 측면 밀어줍니다, 사 번 선수가 올려줍니다, 아 빗나가네요.",happy,행복,0.6573277115821838,False
Sample/01.원천데이터/S-XY-D-010-0126.wav,S-XY-D-010-0126.wav,무감정,neutral,10,7.3599853515625,"지난 리그에서 멀티골을 터트렸었던 선수인데, 확실히 이제 자신감이 올라온 모습을 경기 초반에 보여줍니다.",happy,행복,0.6230129599571228,False
Sample/01.원천데이터/S-XY-D-010-0127.wav,S-XY-D-010-0127.wav,무감정,neutral,10,4.679931640625,"코너킥 왼발로 감아챕니다, 골키퍼 그대로 받아서 처리합니다.",happy,행복,0.5143533945083618,False
Sample/01.원천데이터/S-XY-D-010-0128.wav,S-XY-D-010-0128.wav,무감정,neutral,10,6.4200439453125,"네 파울입니다, 이 팀 입장에서는 아주 좋은 위치에서 프리킥 기회를 얻어냈습니다.",angry,분노,0.5567148327827454,False
Sample/01.원천데이터/S-XY-D-010-0129.wav,S-XY-D-010-0129.wav,무감정,neutral,10,5.97998046875,그래도 이 선수가 아킬레스 부상에서 돌아온 이후에 이 팀 허리에 강점이 생겼어요.,happy,행복,0.7603991031646729,False
Sample/01.원천데이터/S-XY-D-010-0130.wav,S-XY-D-010-0130.wav,무감정,neutral,10,4.8800048828125,"사 번 선수 받아서 돌파 시도, 크로스 연결했지만 막혔습니다.",angry,분노,0.4723295569419861,False
Sample/01.원천데이터/S-XY-D-010-0131.wav,S-XY-D-010-0131.wav,무감정,neutral,10,6.0799560546875,"주심이 선수들과 이야기를 하고 있을 때, 주심이 허락하지 않은 상황에서 프리킥을 찼습니다.",happy,행복,0.5538123250007629,False
Sample/01.원천데이터/S-XY-D-010-0132.wav,S-XY-D-010-0132.wav,무감정,neutral,10,8.699951171875,"이 선수가 다소 아쉬운 것은 역시나 크로스 능력인데요, 킥에 대한 성능이라고 할까요, 그런 부분을 향상시킬 필요가 있습니다.",happy,행복,0.5457046627998352,False
Sample/01.원천데이터/S-XY-D-010-0133.wav,S-XY-D-010-0133.wav,무감정,neutral,10,6.320068359375,오늘 이 선수도 결정적인 한 방을 좀 해야겠다라는 그런 각오를 가지고 나온 것 같아요.,happy,행복,0.47500595450401306,False
Sample/01.원천데이터/S-XY-D-010-0134.wav,S-XY-D-010-0134.wav,무감정,neutral,10,6.02001953125,"돌파 시도 사 번, 볼을 찔러줍니다, 측면으로 갑니다, 그러나 그 전에 오프사이드!",happy,행복,0.5832478404045105,False
Sample/01.원천데이터/S-XY-D-010-0135.wav,S-XY-D-010-0135.wav,무감정,neutral,10,7.9409365079366125,다소 과장된 몸동작으로 피케이를 얻으려고 했는데 바로 그 과장된 몸동작이 옐로카드를 받았습니다.,happy,행복,0.510193943977356,False
Sample/01.원천데이터/S-XY-D-010-0136.wav,S-XY-D-010-0136.wav,무감정,neutral,10,6.179931640625,"잘 돌아섰고요, 가운데 있던 선수에게 연결됩니다, 아 근데 여의치 않아요, 볼 돌립니다.",angry,분노,0.492067813873291,False
Sample/01.원천데이터/S-XY-D-010-0137.wav,S-XY-D-010-0137.wav,무감정,neutral,10,5.1201171875,역시 이십 일 번 선수가 발이 빠르기 때문에 이 커버 플레이가 가능했었죠.,angry,분노,0.4098304510116577,False
Sample/01.원천데이터/S-XY-D-010-0138.wav,S-XY-D-010-0138.wav,무감정,neutral,10,5.0400390625,코너킥 낙하 지점 제대로 잡고 높은 지점에서 볼을 잘 캐치해낸 골키퍼.,happy,행복,0.605647623538971,False
Sample/01.원천데이터/S-XY-D-010-0139.wav,S-XY-D-010-0139.wav,무감정,neutral,10,6.0999755859375,두 명의 선수가 약간 동선이 겹치면서 상대 수비의 배후 공간으로 빠져 들어갔습니다.,happy,행복,0.5180019736289978,False
Sample/01.원천데이터/S-XY-D-010-0140.wav,S-XY-D-010-0140.wav,무감정,neutral,10,4.0999755859375,이 대 영 뒤지고 있는 상황에서 이제 후반전 시작합니다.,angry,분노,0.9028549194335938,False
Sample/01.원천데이터/S-XY-D-010-0141.wav,S-XY-D-010-0141.wav,무감정,neutral,10,8.0,"이십 일 번 선수가 볼터치 이후에, 상대 선수 가랑이 사이로 볼을 빼내서 완벽한 슈팅 타이밍을 만들어 냈습니다.",happy,행복,0.4488276541233063,False
Sample/01.원천데이터/S-XY-D-010-0142.wav,S-XY-D-010-0142.wav,무감정,neutral,10,6.2000732421875,"공격기회, 가운데에서 왼쪽으로 연결합니다, 연결됩니다, 올려 준 볼, 막아냅니다.",angry,분노,0.7298038005828857,False
Sample/01.원천데이터/S-XY-D-010-0143.wav,S-XY-D-010-0143.wav,무감정,neutral,10,4.4600830078125,"왼쪽으로 연결합니다, 이때 찔러준 볼, 이것이 막히는군요.",angry,분노,0.7510528564453125,False
Sample/01.원천데이터/S-XY-D-010-0144.wav,S-XY-D-010-0144.wav,무감정,neutral,10,5.9200439453125,"힘으로 우직하게 밀고 나가는 사 번, 엉덩이 싸움 사 번, 볼 잘 살려 냈습니다.",happy,행복,0.689014732837677,False
Sample/01.원천데이터/S-XY-D-010-0145.wav,S-XY-D-010-0145.wav,무감정,neutral,10,6.164936507936545,사 번 선수가 중앙에서 버텨 주면서 공격을 할 수 있는 기회를 계속 유지를 해 줬거든요.,angry,분노,0.43379127979278564,False
Sample/01.원천데이터/S-XY-D-010-0146.wav,S-XY-D-010-0146.wav,무감정,neutral,10,6.260009765625,칠 번 선수가 프런트로 깎아서 볼을 때려 봤는데 골 방향에 골키퍼가 버티고 있었어요.,happy,행복,0.5147954821586609,False
Sample/01.원천데이터/S-XY-D-010-0147.wav,S-XY-D-010-0147.wav,무감정,neutral,10,6.239990234375,이십 일 번 선수가 적극적으로 붙어 주면서 압박 자체로 공격에 대한 지연을 해 줬거든요.,neutral,무감정,0.36798444390296936,True
Sample/01.원천데이터/S-XY-D-010-0148.wav,S-XY-D-010-0148.wav,무감정,neutral,10,7.24895238095246,사 번 선수가 공중볼의 능력이 굉장히 좋은 선수인데 상대 선수에게 전혀 게임이 안 되고 있어요.,happy,행복,0.5165421366691589,False
Sample/01.원천데이터/S-XY-D-010-0149.wav,S-XY-D-010-0149.wav,무감정,neutral,10,6.1800537109375,사 번 선수가 볼을 잡고 있으면 어쨌든 수비가 좋은 선수니까 볼을 지켜 내는 능력이 좋습니다.,happy,행복,0.737166166305542,False
Sample/01.원천데이터/S-XY-D-010-0150.wav,S-XY-D-010-0150.wav,무감정,neutral,10,6.3599853515625,"두 선수가 볼 경합하는 가운데 들어 가면서 함께 부딪쳤어요, 좀 충격이 있을 것 같은데요.",neutral,무감정,0.4027669131755829,True
